 (6.758238372491447080e+04+0.000000000000000000e+00j)
 (2.366360271756823568e+04+0.000000000000000000e+00j)
 (9.424002184856341046e+03+0.000000000000000000e+00j)
 (6.353204386448101104e+03+0.000000000000000000e+00j)
 (6.268762936567993165e+03+0.000000000000000000e+00j)
 (5.622345409952990849e+03+0.000000000000000000e+00j)
 (5.197094145333944653e+03+0.000000000000000000e+00j)
 (5.037763705557914363e+03+0.000000000000000000e+00j)
 (4.603358519458149203e+03+0.000000000000000000e+00j)
 (4.454597169787694838e+03+0.000000000000000000e+00j)
 (4.123998878056050671e+03+0.000000000000000000e+00j)
 (4.030549916938553906e+03+0.000000000000000000e+00j)
 (4.039945708654246573e+03+0.000000000000000000e+00j)
 (3.721309429844694478e+03+0.000000000000000000e+00j)
 (3.529253685598087486e+03+0.000000000000000000e+00j)
 (3.461673305797967714e+03+0.000000000000000000e+00j)
 (3.352225220430651916e+03+0.000000000000000000e+00j)
 (3.268156440849803857e+03+0.000000000000000000e+00j)
 (3.215227999061386527e+03+0.000000000000000000e+00j)
 (3.094751974618525310e+03+0.000000000000000000e+00j)
 (3.072677843354515062e+03+0.000000000000000000e+00j)
 (2.985222920719130343e+03+0.000000000000000000e+00j)
 (2.911332531529561948e+03+0.000000000000000000e+00j)
 (2.868051169483097055e+03+0.000000000000000000e+00j)
 (2.849819772718443801e+03+0.000000000000000000e+00j)
 (2.776028880677370125e+03+0.000000000000000000e+00j)
 (2.743997491602999162e+03+0.000000000000000000e+00j)
 (2.687832923547686278e+03+0.000000000000000000e+00j)
 (2.666070044689285623e+03+0.000000000000000000e+00j)
 (2.639520845826476034e+03+0.000000000000000000e+00j)
 (2.606645724138416426e+03+0.000000000000000000e+00j)
 (2.595041740053783542e+03+0.000000000000000000e+00j)
 (2.553531261842387266e+03+0.000000000000000000e+00j)
 (2.520887814848982543e+03+0.000000000000000000e+00j)
 (2.492504846429423651e+03+0.000000000000000000e+00j)
 (2.482558736614402733e+03+0.000000000000000000e+00j)
 (2.452729756466127583e+03+0.000000000000000000e+00j)
 (2.424729527149549995e+03+0.000000000000000000e+00j)
 (2.409674518513974817e+03+0.000000000000000000e+00j)
 (2.393996335772339535e+03+0.000000000000000000e+00j)
 (2.388208881096612913e+03+0.000000000000000000e+00j)
 (2.352669425206021060e+03+0.000000000000000000e+00j)
 (2.319075772907873215e+03+0.000000000000000000e+00j)
